#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MA;6
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MA;246
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MA;44
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MG;792
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MG;101
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MG;5653
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MG;1793
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MS;62
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MS;4
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MS;197
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MS;45
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MT;49
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MT;10
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MT;335
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MT;66
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PA;94
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PA;9
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PA;355
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PA;171
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PB;15
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PB;6
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PB;129
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PB;70
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PE;153
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PE;26
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PE;588
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PE;149
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PI;14
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PI;1
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PI;116
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PI;21
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PR;799
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PR;127
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PR;3664
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PR;747
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RJ;1087
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RJ;149
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RJ;4574
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RJ;1908
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RN;47
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RN;2
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RN;181
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RN;56
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RO;15
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RO;3
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RO;100
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RO;87
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RR;30
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RR;2
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RR;74
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RR;14
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RS;452
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RS;54
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RS;1264
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RS;459
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SC;226
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SC;12
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SC;560
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SC;123
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SE;11
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SE;3
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SE;81
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SE;13
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SP;3307
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SP;448
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SP;11726
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SP;2880
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;TO;20
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;TO;4
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;TO;72
202212;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;TO;24
202212;CICAL ADM DE CONS LTDA                                      ;4;AP;0
202212;CICAL ADM DE CONS LTDA                                      ;3;BA;0
202212;CICAL ADM DE CONS LTDA                                      ;4;BA;0
202212;CICAL ADM DE CONS LTDA                                      ;3;DF;0
202212;CICAL ADM DE CONS LTDA                                      ;4;DF;0
202212;CICAL ADM DE CONS LTDA                                      ;3;GO;85
202212;CICAL ADM DE CONS LTDA                                      ;4;GO;25
202212;CICAL ADM DE CONS LTDA                                      ;3;MA;0
202212;CICAL ADM DE CONS LTDA                                      ;3;MG;0
202212;CICAL ADM DE CONS LTDA                                      ;4;MG;0
202212;CICAL ADM DE CONS LTDA                                      ;3;MS;0
202212;CICAL ADM DE CONS LTDA                                      ;4;MS;0
202212;CICAL ADM DE CONS LTDA                                      ;3;MT;0
202212;CICAL ADM DE CONS LTDA                                      ;4;MT;0
202212;CICAL ADM DE CONS LTDA                                      ;3;PA;0
202212;CICAL ADM DE CONS LTDA                                      ;3;SP;0
202212;CICAL ADM DE CONS LTDA                                      ;3;TO;0
202212;CICAL ADM DE CONS LTDA                                      ;4;TO;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;AC;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;AP;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;BA;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;CE;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;DF;67
202212;FERRAZ ADM E CONS LTDA                                      ;3;ES;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;GO;3
202212;FERRAZ ADM E CONS LTDA                                      ;3;MA;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;MG;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;PE;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;PI;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;RJ;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;SP;0
202212;FERRAZ ADM E CONS LTDA                                      ;3;TO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AC;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AC;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AC;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AC;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AL;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AL;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AL;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AL;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AM;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AM;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AM;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AM;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AP;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AP;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AP;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AP;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;BA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;BA;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;BA;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;BA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;CE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;CE;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;CE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;CE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;DF;8
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;DF;17
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;DF;19
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;DF;8
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;ES;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;ES;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;ES;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;ES;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;GO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;GO;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;GO;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;GO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MA;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MA;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MG;4
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MG;10
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MG;8
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MG;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MS;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MS;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MS;18
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MS;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MT;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MT;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MT;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MT;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PA;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PA;4
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PA;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PB;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PB;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PB;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PB;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PE;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PE;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PI;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PI;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PI;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PI;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PR;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PR;8
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PR;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PR;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RJ;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RJ;14
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RJ;11
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RJ;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RN;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RN;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RN;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RN;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RR;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RR;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RR;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RR;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RS;16
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RS;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RS;24
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RS;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SC;2
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SC;5
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SC;3
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SC;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SE;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SE;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SP;6
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;12
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;7
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;1
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;0
202212;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;AC;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;AC;1
202212;DISBRAVE ADM CONS LTDA.                                     ;4;AC;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;AL;4
202212;DISBRAVE ADM CONS LTDA.                                     ;3;AL;10
202212;DISBRAVE ADM CONS LTDA.                                     ;4;AL;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;AM;3
202212;DISBRAVE ADM CONS LTDA.                                     ;3;AM;1
202212;DISBRAVE ADM CONS LTDA.                                     ;4;AM;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;AP;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;AP;1
202212;DISBRAVE ADM CONS LTDA.                                     ;4;AP;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;BA;18
202212;DISBRAVE ADM CONS LTDA.                                     ;3;BA;178
202212;DISBRAVE ADM CONS LTDA.                                     ;4;BA;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;CE;7
202212;DISBRAVE ADM CONS LTDA.                                     ;3;CE;111
202212;DISBRAVE ADM CONS LTDA.                                     ;4;CE;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;DF;28
202212;DISBRAVE ADM CONS LTDA.                                     ;3;DF;9
202212;DISBRAVE ADM CONS LTDA.                                     ;4;DF;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;ES;9
202212;DISBRAVE ADM CONS LTDA.                                     ;3;ES;31
202212;DISBRAVE ADM CONS LTDA.                                     ;4;ES;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;GO;29
202212;DISBRAVE ADM CONS LTDA.                                     ;3;GO;83
202212;DISBRAVE ADM CONS LTDA.                                     ;4;GO;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;MA;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;MA;12
202212;DISBRAVE ADM CONS LTDA.                                     ;4;MA;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;MG;63
202212;DISBRAVE ADM CONS LTDA.                                     ;3;MG;172
202212;DISBRAVE ADM CONS LTDA.                                     ;4;MG;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;MS;5
202212;DISBRAVE ADM CONS LTDA.                                     ;3;MS;29
202212;DISBRAVE ADM CONS LTDA.                                     ;4;MS;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;MT;78
202212;DISBRAVE ADM CONS LTDA.                                     ;3;MT;100
202212;DISBRAVE ADM CONS LTDA.                                     ;4;MT;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;PA;63
202212;DISBRAVE ADM CONS LTDA.                                     ;3;PA;49
202212;DISBRAVE ADM CONS LTDA.                                     ;4;PA;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;PB;2
202212;DISBRAVE ADM CONS LTDA.                                     ;3;PB;22
202212;DISBRAVE ADM CONS LTDA.                                     ;4;PB;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;PE;3
202212;DISBRAVE ADM CONS LTDA.                                     ;3;PE;31
202212;DISBRAVE ADM CONS LTDA.                                     ;4;PE;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;PI;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;PI;3
202212;DISBRAVE ADM CONS LTDA.                                     ;4;PI;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;PR;101
202212;DISBRAVE ADM CONS LTDA.                                     ;3;PR;96
202212;DISBRAVE ADM CONS LTDA.                                     ;4;PR;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;RJ;17
202212;DISBRAVE ADM CONS LTDA.                                     ;3;RJ;46
202212;DISBRAVE ADM CONS LTDA.                                     ;4;RJ;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;RN;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;RN;7
202212;DISBRAVE ADM CONS LTDA.                                     ;4;RN;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;RO;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;RO;2
202212;DISBRAVE ADM CONS LTDA.                                     ;4;RO;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;RR;0
202212;DISBRAVE ADM CONS LTDA.                                     ;3;RR;1
202212;DISBRAVE ADM CONS LTDA.                                     ;4;RR;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;RS;47
202212;DISBRAVE ADM CONS LTDA.                                     ;3;RS;51
202212;DISBRAVE ADM CONS LTDA.                                     ;4;RS;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;SC;85
202212;DISBRAVE ADM CONS LTDA.                                     ;3;SC;46
202212;DISBRAVE ADM CONS LTDA.                                     ;4;SC;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;SE;1
202212;DISBRAVE ADM CONS LTDA.                                     ;3;SE;5
202212;DISBRAVE ADM CONS LTDA.                                     ;4;SE;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;SP;79
202212;DISBRAVE ADM CONS LTDA.                                     ;3;SP;113
202212;DISBRAVE ADM CONS LTDA.                                     ;4;SP;0
202212;DISBRAVE ADM CONS LTDA.                                     ;1;TO;4
202212;DISBRAVE ADM CONS LTDA.                                     ;3;TO;12
202212;DISBRAVE ADM CONS LTDA.                                     ;4;TO;0
202212;BANCORBRÁS                                                  ;1;AC;1
202212;BANCORBRÁS                                                  ;1;AL;2
202212;BANCORBRÁS                                                  ;3;AL;0
202212;BANCORBRÁS                                                  ;6;AL;0
202212;BANCORBRÁS                                                  ;1;AM;1
202212;BANCORBRÁS                                                  ;3;AM;0
202212;BANCORBRÁS                                                  ;6;AM;0
202212;BANCORBRÁS                                                  ;1;AP;0
202212;BANCORBRÁS                                                  ;3;AP;1
202212;BANCORBRÁS                                                  ;1;BA;20
202212;BANCORBRÁS                                                  ;3;BA;17
202212;BANCORBRÁS                                                  ;6;BA;2
202212;BANCORBRÁS                                                  ;1;CE;11
202212;BANCORBRÁS                                                  ;3;CE;28
202212;BANCORBRÁS                                                  ;6;CE;10
202212;BANCORBRÁS                                                  ;1;DF;338
202212;BANCORBRÁS                                                  ;3;DF;293
202212;BANCORBRÁS                                                  ;6;DF;67
202212;BANCORBRÁS                                                  ;1;ES;5
202212;BANCORBRÁS                                                  ;3;ES;1
202212;BANCORBRÁS                                                  ;6;ES;1
202212;BANCORBRÁS                                                  ;1;GO;78
202212;BANCORBRÁS                                                  ;3;GO;137
202212;BANCORBRÁS                                                  ;6;GO;6
202212;BANCORBRÁS                                                  ;1;MA;0
202212;BANCORBRÁS                                                  ;3;MA;1
202212;BANCORBRÁS                                                  ;6;MA;0
202212;BANCORBRÁS                                                  ;1;MG;27
202212;BANCORBRÁS                                                  ;3;MG;43
202212;BANCORBRÁS                                                  ;6;MG;18
202212;BANCORBRÁS                                                  ;1;MS;1
202212;BANCORBRÁS                                                  ;3;MS;0
202212;BANCORBRÁS                                                  ;6;MS;0
202212;BANCORBRÁS                                                  ;1;MT;7
202212;BANCORBRÁS                                                  ;3;MT;2
202212;BANCORBRÁS                                                  ;6;MT;1
202212;BANCORBRÁS                                                  ;1;PA;0
202212;BANCORBRÁS                                                  ;3;PA;3
202212;BANCORBRÁS                                                  ;6;PA;0
202212;BANCORBRÁS                                                  ;1;PB;3
202212;BANCORBRÁS                                                  ;3;PB;13
202212;BANCORBRÁS                                                  ;6;PB;0
202212;BANCORBRÁS                                                  ;1;PE;0
202212;BANCORBRÁS                                                  ;3;PE;3
202212;BANCORBRÁS                                                  ;6;PE;0
202212;BANCORBRÁS                                                  ;1;PI;0
202212;BANCORBRÁS                                                  ;3;PI;2
202212;BANCORBRÁS                                                  ;6;PI;0
202212;BANCORBRÁS                                                  ;1;PR;36
202212;BANCORBRÁS                                                  ;3;PR;17
202212;BANCORBRÁS                                                  ;6;PR;1
202212;BANCORBRÁS                                                  ;1;RJ;8
202212;BANCORBRÁS                                                  ;3;RJ;13
202212;BANCORBRÁS                                                  ;6;RJ;1
202212;BANCORBRÁS                                                  ;1;RN;0
202212;BANCORBRÁS                                                  ;3;RN;2
202212;BANCORBRÁS                                                  ;6;RN;1
202212;BANCORBRÁS                                                  ;1;RO;1
202212;BANCORBRÁS                                                  ;3;RO;0
202212;BANCORBRÁS                                                  ;6;RO;0
202212;BANCORBRÁS                                                  ;1;RR;0
202212;BANCORBRÁS                                                  ;1;RS;1
202212;BANCORBRÁS                                                  ;3;RS;5
202212;BANCORBRÁS                                                  ;6;RS;4
202212;BANCORBRÁS                                                  ;1;SC;11
202212;BANCORBRÁS                                                  ;3;SC;15
202212;BANCORBRÁS                                                  ;6;SC;1
202212;BANCORBRÁS                                                  ;1;SE;12
202212;BANCORBRÁS                                                  ;3;SE;1
202212;BANCORBRÁS                                                  ;6;SE;0
202212;BANCORBRÁS                                                  ;1;SP;21
202212;BANCORBRÁS                                                  ;3;SP;23
202212;BANCORBRÁS                                                  ;6;SP;0
202212;BANCORBRÁS                                                  ;1;TO;2
