#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;DF;112
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;ES;182
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;ES;25
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;ES;647
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;ES;86
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;GO;401
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;GO;27
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;GO;2021
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;GO;445
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MA;44
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MA;7
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MA;239
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MA;41
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MG;1329
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MG;55
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MG;6565
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MG;1757
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MS;94
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MS;3
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MS;312
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MS;37
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MT;90
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MT;8
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MT;374
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MT;35
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PA;115
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PA;4
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PA;2240
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PA;91
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PB;26
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PB;2
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PB;142
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PB;63
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PE;110
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PE;7
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PE;584
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PE;81
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PI;24
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PI;1
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PI;102
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PI;11
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PR;1317
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PR;80
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PR;4979
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PR;864
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RJ;1677
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RJ;54
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RJ;4404
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RJ;2193
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RN;29
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RN;2
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RN;198
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RN;24
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RO;20
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RO;1
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RO;64
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RO;15
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RR;20
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RR;0
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RR;36
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RR;5
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RS;306
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RS;19
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RS;1445
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RS;476
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SC;357
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SC;21
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SC;1306
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SC;176
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SE;18
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SE;3
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SE;159
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SE;44
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SP;5141
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SP;144
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SP;11993
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SP;2281
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;TO;14
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;TO;7
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;TO;84
202406;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;TO;17
202406;CICAL ADM DE CONS LTDA                                      ;4;AP;0
202406;CICAL ADM DE CONS LTDA                                      ;3;BA;0
202406;CICAL ADM DE CONS LTDA                                      ;4;BA;0
202406;CICAL ADM DE CONS LTDA                                      ;3;DF;2
202406;CICAL ADM DE CONS LTDA                                      ;4;DF;0
202406;CICAL ADM DE CONS LTDA                                      ;3;GO;118
202406;CICAL ADM DE CONS LTDA                                      ;4;GO;17
202406;CICAL ADM DE CONS LTDA                                      ;3;MA;0
202406;CICAL ADM DE CONS LTDA                                      ;3;MG;0
202406;CICAL ADM DE CONS LTDA                                      ;4;MG;0
202406;CICAL ADM DE CONS LTDA                                      ;4;MS;0
202406;CICAL ADM DE CONS LTDA                                      ;3;MT;1
202406;CICAL ADM DE CONS LTDA                                      ;4;MT;1
202406;CICAL ADM DE CONS LTDA                                      ;3;PA;0
202406;CICAL ADM DE CONS LTDA                                      ;4;PA;0
202406;CICAL ADM DE CONS LTDA                                      ;3;SP;0
202406;CICAL ADM DE CONS LTDA                                      ;3;TO;1
202406;CICAL ADM DE CONS LTDA                                      ;4;TO;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;AC;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;BA;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;DF;15
202406;FERRAZ ADM E CONS LTDA                                      ;3;GO;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;MA;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;MG;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;PI;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;RJ;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;SP;0
202406;FERRAZ ADM E CONS LTDA                                      ;3;TO;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AC;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AC;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AC;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AC;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AL;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AL;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AL;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AL;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AM;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AM;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AM;5
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AM;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AP;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AP;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AP;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;BA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;BA;10
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;BA;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;BA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;CE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;CE;5
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;CE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;CE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;DF;26
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;DF;33
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;DF;14
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;DF;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;ES;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;ES;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;ES;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;ES;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;GO;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;GO;11
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;GO;10
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;GO;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MA;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MG;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MG;18
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MG;11
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MG;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MS;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MS;13
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MS;17
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MS;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MT;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MT;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MT;6
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MT;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PA;5
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PA;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PA;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PB;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PB;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PB;4
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PB;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PE;5
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PE;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PI;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PI;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PI;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PI;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PR;4
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PR;8
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PR;13
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PR;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RJ;21
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RJ;31
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RJ;27
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RJ;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RN;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RN;8
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RN;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RN;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RO;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RO;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RO;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RO;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RR;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RR;4
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RR;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RR;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RS;4
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RS;18
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RS;26
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RS;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SC;2
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SC;6
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SC;5
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SC;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SE;1
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SE;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SP;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;14
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;11
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;3
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;0
202406;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;0
202406;BANCORBRÁS                                                  ;1;AC;0
202406;BANCORBRÁS                                                  ;3;AC;0
202406;BANCORBRÁS                                                  ;1;AL;6
202406;BANCORBRÁS                                                  ;3;AL;9
202406;BANCORBRÁS                                                  ;6;AL;0
202406;BANCORBRÁS                                                  ;1;AM;3
202406;BANCORBRÁS                                                  ;3;AM;5
202406;BANCORBRÁS                                                  ;6;AM;8
202406;BANCORBRÁS                                                  ;1;AP;0
202406;BANCORBRÁS                                                  ;3;AP;0
202406;BANCORBRÁS                                                  ;1;BA;9
202406;BANCORBRÁS                                                  ;3;BA;19
202406;BANCORBRÁS                                                  ;6;BA;3
202406;BANCORBRÁS                                                  ;1;CE;11
202406;BANCORBRÁS                                                  ;3;CE;93
202406;BANCORBRÁS                                                  ;6;CE;4
202406;BANCORBRÁS                                                  ;1;DF;325
202406;BANCORBRÁS                                                  ;3;DF;394
202406;BANCORBRÁS                                                  ;6;DF;46
202406;BANCORBRÁS                                                  ;1;ES;2
202406;BANCORBRÁS                                                  ;3;ES;4
202406;BANCORBRÁS                                                  ;6;ES;1
202406;BANCORBRÁS                                                  ;1;GO;79
202406;BANCORBRÁS                                                  ;3;GO;214
202406;BANCORBRÁS                                                  ;6;GO;29
202406;BANCORBRÁS                                                  ;1;MA;4
202406;BANCORBRÁS                                                  ;3;MA;4
202406;BANCORBRÁS                                                  ;6;MA;4
202406;BANCORBRÁS                                                  ;1;MG;53
202406;BANCORBRÁS                                                  ;3;MG;60
202406;BANCORBRÁS                                                  ;6;MG;7
202406;BANCORBRÁS                                                  ;1;MS;19
202406;BANCORBRÁS                                                  ;3;MS;3
202406;BANCORBRÁS                                                  ;6;MS;1
202406;BANCORBRÁS                                                  ;1;MT;11
202406;BANCORBRÁS                                                  ;3;MT;13
202406;BANCORBRÁS                                                  ;6;MT;3
202406;BANCORBRÁS                                                  ;1;PA;2
202406;BANCORBRÁS                                                  ;3;PA;4
202406;BANCORBRÁS                                                  ;6;PA;3
202406;BANCORBRÁS                                                  ;1;PB;3
202406;BANCORBRÁS                                                  ;3;PB;25
202406;BANCORBRÁS                                                  ;6;PB;8
202406;BANCORBRÁS                                                  ;1;PE;5
202406;BANCORBRÁS                                                  ;3;PE;8
202406;BANCORBRÁS                                                  ;6;PE;1
202406;BANCORBRÁS                                                  ;1;PI;2
202406;BANCORBRÁS                                                  ;3;PI;5
202406;BANCORBRÁS                                                  ;6;PI;1
202406;BANCORBRÁS                                                  ;1;PR;6
202406;BANCORBRÁS                                                  ;3;PR;9
202406;BANCORBRÁS                                                  ;6;PR;2
202406;BANCORBRÁS                                                  ;1;RJ;18
202406;BANCORBRÁS                                                  ;3;RJ;13
202406;BANCORBRÁS                                                  ;6;RJ;2
202406;BANCORBRÁS                                                  ;1;RN;0
202406;BANCORBRÁS                                                  ;3;RN;5
202406;BANCORBRÁS                                                  ;6;RN;1
202406;BANCORBRÁS                                                  ;1;RO;0
202406;BANCORBRÁS                                                  ;3;RO;2
202406;BANCORBRÁS                                                  ;6;RO;0
202406;BANCORBRÁS                                                  ;1;RR;3
202406;BANCORBRÁS                                                  ;3;RR;1
202406;BANCORBRÁS                                                  ;6;RR;0
202406;BANCORBRÁS                                                  ;1;RS;7
202406;BANCORBRÁS                                                  ;3;RS;11
202406;BANCORBRÁS                                                  ;6;RS;1
202406;BANCORBRÁS                                                  ;1;SC;5
202406;BANCORBRÁS                                                  ;3;SC;5
202406;BANCORBRÁS                                                  ;6;SC;1
202406;BANCORBRÁS                                                  ;1;SE;1
202406;BANCORBRÁS                                                  ;3;SE;3
202406;BANCORBRÁS                                                  ;6;SE;0
202406;BANCORBRÁS                                                  ;1;SP;42
202406;BANCORBRÁS                                                  ;3;SP;25
202406;BANCORBRÁS                                                  ;6;SP;6
202406;BANCORBRÁS                                                  ;1;TO;1
202406;BANCORBRÁS                                                  ;3;TO;12
202406;BANCORBRÁS                                                  ;6;TO;1
202406;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;RS;0
202406;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SC;0
202406;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SP;0
202406;H. CONSÓRCIO                                                ;1;AL;0
202406;H. CONSÓRCIO                                                ;2;AM;0
202406;H. CONSÓRCIO                                                ;1;BA;0
202406;H. CONSÓRCIO                                                ;2;BA;0
202406;H. CONSÓRCIO                                                ;1;CE;0
202406;H. CONSÓRCIO                                                ;2;CE;0
202406;H. CONSÓRCIO                                                ;1;DF;0
202406;H. CONSÓRCIO                                                ;2;DF;0
202406;H. CONSÓRCIO                                                ;1;ES;0
202406;H. CONSÓRCIO                                                ;2;ES;0
202406;H. CONSÓRCIO                                                ;1;GO;0
202406;H. CONSÓRCIO                                                ;2;GO;0
202406;H. CONSÓRCIO                                                ;1;MA;0
202406;H. CONSÓRCIO                                                ;2;MA;0
202406;H. CONSÓRCIO                                                ;1;MG;0
202406;H. CONSÓRCIO                                                ;2;MG;0
202406;H. CONSÓRCIO                                                ;1;MS;0
202406;H. CONSÓRCIO                                                ;2;MS;0
202406;H. CONSÓRCIO                                                ;3;MS;0
202406;H. CONSÓRCIO                                                ;1;MT;0
202406;H. CONSÓRCIO                                                ;2;MT;0
202406;H. CONSÓRCIO                                                ;3;MT;0
202406;H. CONSÓRCIO                                                ;4;MT;0
202406;H. CONSÓRCIO                                                ;1;PA;0
202406;H. CONSÓRCIO                                                ;2;PA;0
202406;H. CONSÓRCIO                                                ;3;PA;0
202406;H. CONSÓRCIO                                                ;1;PB;0
202406;H. CONSÓRCIO                                                ;3;PB;0
202406;H. CONSÓRCIO                                                ;1;PE;0
202406;H. CONSÓRCIO                                                ;2;PE;0
202406;H. CONSÓRCIO                                                ;1;PR;0
202406;H. CONSÓRCIO                                                ;2;PR;0
202406;H. CONSÓRCIO                                                ;3;PR;0
202406;H. CONSÓRCIO                                                ;4;PR;0
202406;H. CONSÓRCIO                                                ;1;RJ;0
202406;H. CONSÓRCIO                                                ;2;RJ;0
202406;H. CONSÓRCIO                                                ;1;RN;0
202406;H. CONSÓRCIO                                                ;1;RO;0
202406;H. CONSÓRCIO                                                ;2;RO;0
202406;H. CONSÓRCIO                                                ;1;RS;0
202406;H. CONSÓRCIO                                                ;2;RS;0
202406;H. CONSÓRCIO                                                ;3;RS;0
202406;H. CONSÓRCIO                                                ;1;SC;0
202406;H. CONSÓRCIO                                                ;2;SC;0
202406;H. CONSÓRCIO                                                ;3;SC;0
202406;H. CONSÓRCIO                                                ;4;SC;0
202406;H. CONSÓRCIO                                                ;2;SE;0
202406;H. CONSÓRCIO                                                ;1;SP;0
202406;H. CONSÓRCIO                                                ;2;SP;0
202406;H. CONSÓRCIO                                                ;3;SP;0
202406;H. CONSÓRCIO                                                ;4;SP;0
202406;H. CONSÓRCIO                                                ;1;TO;0
202406;BRENNER ADM CONS LTDA                                       ;4;DF;0
202406;BRENNER ADM CONS LTDA                                       ;4;MS;0
202406;BRENNER ADM CONS LTDA                                       ;4;PA;0
202406;BRENNER ADM CONS LTDA                                       ;4;RS;252
202406;BRENNER ADM CONS LTDA                                       ;4;SC;0
202406;BRENNER ADM CONS LTDA                                       ;4;SP;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;AL;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;BA;42
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;BA;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;CE;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;CE;5
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;DF;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;ES;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;GO;3
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;GO;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MG;3
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;MG;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MS;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MT;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PB;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PE;5
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PI;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PR;46
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;PR;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RJ;14
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RO;3
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RS;16
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SC;18
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SC;0
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SE;13
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SP;96
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SP;9
202406;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;TO;0
202406;ADM CONS BECKER LTDA                                        ;1;BA;0
202406;ADM CONS BECKER LTDA                                        ;6;BA;0
