#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;AC;10
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;AC;0
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;AC;32
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;AC;19
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;AL;45
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;AL;0
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;AL;119
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;AL;32
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;AM;128
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;AM;9
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;AM;231
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;AM;52
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;AP;31
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;AP;4
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;AP;67
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;AP;14
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;BA;363
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;BA;32
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;BA;1770
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;BA;164
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;CE;127
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;CE;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;CE;1072
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;CE;310
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;DF;216
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;DF;10
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;DF;772
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;DF;59
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;ES;205
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;ES;7
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;ES;1433
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;ES;84
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;GO;511
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;GO;36
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;GO;3011
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;GO;407
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MA;70
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MA;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MA;327
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MA;41
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MG;1234
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MG;40
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MG;5169
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MG;1499
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MS;98
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MS;3
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MS;395
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MS;40
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;MT;105
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;MT;4
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;MT;2409
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MT;41
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PA;103
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PA;3
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PA;322
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PA;116
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PB;43
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PB;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PB;105
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PB;46
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PE;202
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PE;10
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PE;651
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PE;111
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PI;17
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PI;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PI;123
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PI;12
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PR;973
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PR;78
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PR;4287
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PR;824
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RJ;1578
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RJ;37
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RJ;4315
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RJ;2142
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RN;32
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RN;0
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RN;166
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RN;29
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RO;43
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RO;1
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RO;89
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RO;29
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RR;27
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RR;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RR;53
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RR;12
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RS;506
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RS;18
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RS;1238
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RS;559
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SC;351
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SC;8
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SC;836
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SC;195
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SE;16
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SE;1
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SE;100
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SE;45
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SP;4605
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SP;74
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SP;10922
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SP;2094
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;TO;31
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;TO;2
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;TO;190
202312;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;TO;9
202312;CICAL ADM DE CONS LTDA                                      ;4;AP;0
202312;CICAL ADM DE CONS LTDA                                      ;3;BA;0
202312;CICAL ADM DE CONS LTDA                                      ;4;BA;0
202312;CICAL ADM DE CONS LTDA                                      ;3;DF;1
202312;CICAL ADM DE CONS LTDA                                      ;4;DF;0
202312;CICAL ADM DE CONS LTDA                                      ;3;GO;128
202312;CICAL ADM DE CONS LTDA                                      ;4;GO;20
202312;CICAL ADM DE CONS LTDA                                      ;3;MA;0
202312;CICAL ADM DE CONS LTDA                                      ;3;MG;1
202312;CICAL ADM DE CONS LTDA                                      ;4;MG;0
202312;CICAL ADM DE CONS LTDA                                      ;3;MS;0
202312;CICAL ADM DE CONS LTDA                                      ;4;MS;0
202312;CICAL ADM DE CONS LTDA                                      ;3;MT;0
202312;CICAL ADM DE CONS LTDA                                      ;4;MT;0
202312;CICAL ADM DE CONS LTDA                                      ;3;PA;1
202312;CICAL ADM DE CONS LTDA                                      ;4;PA;0
202312;CICAL ADM DE CONS LTDA                                      ;3;SP;1
202312;CICAL ADM DE CONS LTDA                                      ;3;TO;1
202312;CICAL ADM DE CONS LTDA                                      ;4;TO;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;AC;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;AP;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;BA;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;CE;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;DF;96
202312;FERRAZ ADM E CONS LTDA                                      ;3;ES;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;GO;3
202312;FERRAZ ADM E CONS LTDA                                      ;3;MA;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;MG;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;PE;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;PI;0
202312;FERRAZ ADM E CONS LTDA                                      ;3;RJ;1
202312;FERRAZ ADM E CONS LTDA                                      ;3;SP;2
202312;FERRAZ ADM E CONS LTDA                                      ;3;TO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AC;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AC;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AC;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AC;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AL;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AL;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AL;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AL;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AM;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AM;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AM;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AM;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AP;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AP;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AP;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AP;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;BA;6
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;BA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;BA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;BA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;CE;3
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;CE;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;CE;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;CE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;DF;79
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;DF;23
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;DF;18
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;DF;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;ES;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;ES;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;ES;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;ES;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;GO;6
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;GO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;GO;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;GO;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MA;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MA;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MG;9
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MG;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MG;6
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MG;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MS;4
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MS;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MS;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MS;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MT;7
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MT;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MT;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MT;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PA;7
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PA;3
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PA;4
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PA;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PB;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PB;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PB;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PB;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PE;12
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PE;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PI;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PI;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PI;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PI;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PR;19
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PR;3
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PR;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PR;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RJ;24
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RJ;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RJ;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RJ;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RN;4
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RN;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RN;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RN;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RR;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RR;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RR;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RR;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RS;50
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RS;7
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RS;6
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RS;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SC;2
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SC;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SC;5
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SC;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SE;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SE;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SP;15
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;3
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;1
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;0
202312;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;AC;0
202312;DISBRAVE ADM CONS LTDA.                                     ;3;AC;1
202312;DISBRAVE ADM CONS LTDA.                                     ;4;AC;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;AL;5
202312;DISBRAVE ADM CONS LTDA.                                     ;3;AL;1
202312;DISBRAVE ADM CONS LTDA.                                     ;4;AL;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;AM;1
202312;DISBRAVE ADM CONS LTDA.                                     ;3;AM;16
202312;DISBRAVE ADM CONS LTDA.                                     ;4;AM;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;AP;0
202312;DISBRAVE ADM CONS LTDA.                                     ;3;AP;0
202312;DISBRAVE ADM CONS LTDA.                                     ;4;AP;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;BA;64
202312;DISBRAVE ADM CONS LTDA.                                     ;3;BA;79
202312;DISBRAVE ADM CONS LTDA.                                     ;4;BA;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;CE;4
202312;DISBRAVE ADM CONS LTDA.                                     ;3;CE;109
202312;DISBRAVE ADM CONS LTDA.                                     ;4;CE;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;DF;74
202312;DISBRAVE ADM CONS LTDA.                                     ;3;DF;23
202312;DISBRAVE ADM CONS LTDA.                                     ;4;DF;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;ES;46
202312;DISBRAVE ADM CONS LTDA.                                     ;3;ES;32
202312;DISBRAVE ADM CONS LTDA.                                     ;4;ES;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;GO;66
202312;DISBRAVE ADM CONS LTDA.                                     ;3;GO;168
202312;DISBRAVE ADM CONS LTDA.                                     ;4;GO;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;MA;22
202312;DISBRAVE ADM CONS LTDA.                                     ;3;MA;65
202312;DISBRAVE ADM CONS LTDA.                                     ;4;MA;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;MG;139
202312;DISBRAVE ADM CONS LTDA.                                     ;3;MG;107
202312;DISBRAVE ADM CONS LTDA.                                     ;4;MG;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;MS;1
202312;DISBRAVE ADM CONS LTDA.                                     ;3;MS;17
202312;DISBRAVE ADM CONS LTDA.                                     ;4;MS;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;MT;11
202312;DISBRAVE ADM CONS LTDA.                                     ;3;MT;78
202312;DISBRAVE ADM CONS LTDA.                                     ;4;MT;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;PA;12
202312;DISBRAVE ADM CONS LTDA.                                     ;3;PA;7
202312;DISBRAVE ADM CONS LTDA.                                     ;4;PA;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;PB;1
202312;DISBRAVE ADM CONS LTDA.                                     ;3;PB;2
202312;DISBRAVE ADM CONS LTDA.                                     ;4;PB;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;PE;43
202312;DISBRAVE ADM CONS LTDA.                                     ;3;PE;41
202312;DISBRAVE ADM CONS LTDA.                                     ;4;PE;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;PI;1
202312;DISBRAVE ADM CONS LTDA.                                     ;3;PI;29
202312;DISBRAVE ADM CONS LTDA.                                     ;4;PI;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;PR;154
202312;DISBRAVE ADM CONS LTDA.                                     ;3;PR;276
202312;DISBRAVE ADM CONS LTDA.                                     ;4;PR;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;RJ;37
202312;DISBRAVE ADM CONS LTDA.                                     ;3;RJ;51
202312;DISBRAVE ADM CONS LTDA.                                     ;4;RJ;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;RN;1
202312;DISBRAVE ADM CONS LTDA.                                     ;3;RN;23
202312;DISBRAVE ADM CONS LTDA.                                     ;4;RN;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;RO;16
202312;DISBRAVE ADM CONS LTDA.                                     ;3;RO;49
202312;DISBRAVE ADM CONS LTDA.                                     ;4;RO;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;RR;9
202312;DISBRAVE ADM CONS LTDA.                                     ;3;RR;10
202312;DISBRAVE ADM CONS LTDA.                                     ;4;RR;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;RS;87
202312;DISBRAVE ADM CONS LTDA.                                     ;3;RS;47
202312;DISBRAVE ADM CONS LTDA.                                     ;4;RS;0
202312;DISBRAVE ADM CONS LTDA.                                     ;6;RS;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;SC;103
202312;DISBRAVE ADM CONS LTDA.                                     ;3;SC;66
202312;DISBRAVE ADM CONS LTDA.                                     ;4;SC;0
202312;DISBRAVE ADM CONS LTDA.                                     ;6;SC;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;SE;0
202312;DISBRAVE ADM CONS LTDA.                                     ;3;SE;4
202312;DISBRAVE ADM CONS LTDA.                                     ;4;SE;0
202312;DISBRAVE ADM CONS LTDA.                                     ;1;SP;231
202312;DISBRAVE ADM CONS LTDA.                                     ;3;SP;237
202312;DISBRAVE ADM CONS LTDA.                                     ;4;SP;25
202312;DISBRAVE ADM CONS LTDA.                                     ;1;TO;12
202312;DISBRAVE ADM CONS LTDA.                                     ;3;TO;7
202312;DISBRAVE ADM CONS LTDA.                                     ;4;TO;0
202312;BANCORBRÁS                                                  ;1;AC;1
202312;BANCORBRÁS                                                  ;3;AC;0
202312;BANCORBRÁS                                                  ;1;AL;1
202312;BANCORBRÁS                                                  ;3;AL;3
202312;BANCORBRÁS                                                  ;6;AL;0
202312;BANCORBRÁS                                                  ;1;AM;5
202312;BANCORBRÁS                                                  ;3;AM;5
202312;BANCORBRÁS                                                  ;6;AM;0
202312;BANCORBRÁS                                                  ;1;AP;0
202312;BANCORBRÁS                                                  ;3;AP;0
202312;BANCORBRÁS                                                  ;1;BA;17
202312;BANCORBRÁS                                                  ;3;BA;30
202312;BANCORBRÁS                                                  ;6;BA;5
202312;BANCORBRÁS                                                  ;1;CE;22
202312;BANCORBRÁS                                                  ;3;CE;106
202312;BANCORBRÁS                                                  ;6;CE;10
202312;BANCORBRÁS                                                  ;1;DF;479
202312;BANCORBRÁS                                                  ;3;DF;488
202312;BANCORBRÁS                                                  ;6;DF;50
202312;BANCORBRÁS                                                  ;1;ES;8
202312;BANCORBRÁS                                                  ;3;ES;8
202312;BANCORBRÁS                                                  ;6;ES;0
202312;BANCORBRÁS                                                  ;1;GO;142
202312;BANCORBRÁS                                                  ;3;GO;235
202312;BANCORBRÁS                                                  ;6;GO;25
202312;BANCORBRÁS                                                  ;1;MA;0
202312;BANCORBRÁS                                                  ;3;MA;6
202312;BANCORBRÁS                                                  ;6;MA;1
202312;BANCORBRÁS                                                  ;1;MG;82
202312;BANCORBRÁS                                                  ;3;MG;130
202312;BANCORBRÁS                                                  ;6;MG;18
202312;BANCORBRÁS                                                  ;1;MS;1
202312;BANCORBRÁS                                                  ;3;MS;8
202312;BANCORBRÁS                                                  ;6;MS;1
202312;BANCORBRÁS                                                  ;1;MT;6
202312;BANCORBRÁS                                                  ;3;MT;14
202312;BANCORBRÁS                                                  ;6;MT;6
202312;BANCORBRÁS                                                  ;1;PA;4
202312;BANCORBRÁS                                                  ;3;PA;6
202312;BANCORBRÁS                                                  ;6;PA;0
202312;BANCORBRÁS                                                  ;1;PB;9
202312;BANCORBRÁS                                                  ;3;PB;25
202312;BANCORBRÁS                                                  ;6;PB;3
202312;BANCORBRÁS                                                  ;1;PE;1
202312;BANCORBRÁS                                                  ;3;PE;9
202312;BANCORBRÁS                                                  ;6;PE;3
202312;BANCORBRÁS                                                  ;1;PI;1
202312;BANCORBRÁS                                                  ;3;PI;8
202312;BANCORBRÁS                                                  ;6;PI;7
202312;BANCORBRÁS                                                  ;1;PR;26
202312;BANCORBRÁS                                                  ;3;PR;29
202312;BANCORBRÁS                                                  ;6;PR;4
202312;BANCORBRÁS                                                  ;1;RJ;70
202312;BANCORBRÁS                                                  ;3;RJ;24
202312;BANCORBRÁS                                                  ;6;RJ;2
202312;BANCORBRÁS                                                  ;1;RN;0
202312;BANCORBRÁS                                                  ;3;RN;6
202312;BANCORBRÁS                                                  ;6;RN;5
202312;BANCORBRÁS                                                  ;1;RO;2
202312;BANCORBRÁS                                                  ;3;RO;2
202312;BANCORBRÁS                                                  ;6;RO;1
202312;BANCORBRÁS                                                  ;1;RR;0
202312;BANCORBRÁS                                                  ;3;RR;0
202312;BANCORBRÁS                                                  ;6;RR;3
202312;BANCORBRÁS                                                  ;1;RS;7
202312;BANCORBRÁS                                                  ;3;RS;26
202312;BANCORBRÁS                                                  ;6;RS;11
202312;BANCORBRÁS                                                  ;1;SC;18
202312;BANCORBRÁS                                                  ;3;SC;9
202312;BANCORBRÁS                                                  ;6;SC;2
202312;BANCORBRÁS                                                  ;1;SE;0
202312;BANCORBRÁS                                                  ;3;SE;2
